region,official_id,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,elevation_m,drainage_area_km2
CLR,08NN019,49.664043831468994,-118.9767640192387,-1052.0,0.0,0.87,0.08,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.82,0.09,0.07,0.01,0.01,0.01,0.0,0.0,-0.01,0.8,0.08,0.1,0.0,0.0,0.01,0.0,0.0,0.01,8.625167846679688,176.14643406021878,1363.812255859375,1387.0009765625,2314.567626953125,889.7409057617188,742.5,-3.5,9.0,516.5,179.8,304.3,4.1,0.7,1.0,0.0,1387.0009765625,148.0
CLR,08NN020,49.7084211391147,-118.92395237119086,-1052.0,0.0,0.64,0.19,0.11,0.01,0.01,0.04,0.0,0.0,0.0,0.59,0.2,0.14,0.01,0.01,0.04,0.0,0.0,0.0099999999999998,0.63,0.14,0.18,0.01,0.01,0.05,0.0,0.0,-0.02,9.26852798461914,151.22825066598554,1608.176025390625,1644.6888427734375,2314.567626953125,1207.74462890625,854.7,-5.2,7.6,471.4,306.0,327.8,4.0,0.7,1.0,0.0,1644.6888427734375,24.4
CLR,08NN021,49.05634867585635,-118.3005072087983,-1052.0,0.0,0.8,0.13,0.08,0.0,0.0,0.0,0.0,0.0,-0.01,0.78,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,14.773089408874512,120.40967350699464,1269.60546875,1285.8953857421875,1742.9620361328125,924.3330078125,814.6,0.2,10.1,675.4,112.4,281.7,4.1,0.6,1.0,0.0,1285.8953857421875,12.3
CLR,08NN022,49.64879680535541,-119.11919961364214,-1052.0,0.0,0.87,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.09,0.09,0.01,0.01,0.0,0.0,0.0,-0.01,0.8,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,10.106696128845217,135.42246044876916,1395.69873046875,1418.712646484375,2314.567626953125,812.3289794921875,707.9,-3.1,8.8,527.1,157.6,296.5,4.2,0.7,1.0,0.0,1418.712646484375,1184.6
CLR,08NN023,49.70082602907402,-118.33675077787927,-1192.71,0.39305,0.84,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.1102230246251563e-16,0.82,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.75,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,14.659175872802734,115.01130342243334,1445.4776611328125,1474.1181640625,2331.45458984375,902.3019409179688,1147.0,-3.2,8.6,556.6,327.5,303.4,3.5,0.6,1.0,0.0,1474.1181640625,221.6
CLR,08NN028,49.38806190546825,-118.78796095348858,-1052.0,0.0,0.91,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,15.607580184936523,264.36419796644986,1417.395263671875,1435.8897705078125,2249.1953125,732.3109741210938,664.6,-3.2,8.8,531.8,195.6,299.5,4.3,0.7,1.0,0.0,1435.8897705078125,30.3
CLR,08NP001,49.22505245471304,-114.62171827510905,-1231.46,9.21183,0.68,0.1,0.2,0.01,0.01,0.0,0.0,0.0,0.0,0.64,0.12,0.21,0.01,0.01,0.0,0.0,0.0,0.01,0.64,0.13,0.21,0.01,0.01,0.0,0.0,0.0,0.0,18.91228675842285,109.2765788051507,1766.114013671875,1757.196044921875,2688.38818359375,1209.8291015625,1199.3,-3.1,6.8,552.7,260.7,297.4,4.1,0.7,1.0,0.0,1757.196044921875,1104.6
CLR,08NP002,49.01514783185698,-114.65961572938852,-1269.29,9.2795,0.74,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.01,0.72,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,21.132965087890625,50.95140149103854,1786.74658203125,1793.4688720703125,2417.322998046875,1308.81787109375,1461.7,-3.2,6.6,545.5,328.4,307.8,4.0,0.6,1.0,0.0,1793.4688720703125,108.2
CLR,08NP004,49.10737833074475,-114.65989072685876,-1058.32,0.23333,0.56,0.15,0.28,0.0,0.01,0.0,0.0,0.0,0.0,0.5,0.21,0.29,0.01,0.01,0.0,0.0,0.0,-0.02,0.59,0.16,0.24,0.0,0.01,0.0,0.0,0.0,0.0,17.241701126098633,79.31533781581034,1793.92822265625,1792.341064453125,2421.55859375,1318.19140625,1402.6,-3.1,6.5,550.0,314.4,305.2,4.1,0.6,1.0,0.0,1792.341064453125,91.9
CLR,12300500,48.57534243960488,-114.98672834481876,-1587.05,10.55224,0.78,0.15,0.05,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,0.79,0.16,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,10.76899528503418,13.640470296310948,1363.18505859375,1369.3109130859375,2026.497802734375,1013.1635131835938,865.8,-2.0,10.3,565.3,132.5,297.6,4.8,0.7,1.0,0.0,1369.3109130859375,283.6
CLR,12301300,48.74103554588998,-114.9236834119465,-1295.91,5.60992,0.82,0.11,0.04,0.01,0.01,0.0,0.01,0.0,0.0,0.8,0.12,0.05,0.01,0.01,0.0,0.01,0.0,0.0,0.82,0.1,0.05,0.01,0.01,0.0,0.01,0.0,0.0,13.130536079406738,273.7699217804126,1254.9896240234375,1298.2015380859375,2284.86376953125,767.4569702148438,934.0,-1.7,10.5,582.0,141.9,293.9,4.5,0.7,1.0,0.0,1298.2015380859375,1084.2
CLR,12301550,48.7568626400754,-115.122261029307,-1571.14,10.46636,0.78,0.16,0.07,0.0,0.0,0.0,0.0,0.0,-0.01,0.79,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,11.451906204223633,13.4812009006529,1361.515869140625,1366.3743896484375,2093.004150390625,799.8281860351562,956.0,-1.6,10.2,587.5,140.5,291.2,4.6,0.7,1.0,0.0,1366.3743896484375,196.6
CLR,12301810,48.71323585022271,-115.46656468012912,-1650.0,12.0,0.83,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,15.80922031402588,158.9543984254885,1513.863037109375,1498.5789794921875,2151.093994140625,762.1489868164062,1016.4,-1.6,9.4,586.9,176.1,296.2,4.6,0.7,1.1,0.0,1498.5789794921875,352.3
CLR,12301999,48.34192448319647,-115.03201530836792,-1534.27,9.28824,0.69,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.73,0.21,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.81,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,13.91033935546875,190.95206752233773,1233.8189697265625,1252.0455322265625,2006.3372802734373,758.3234252929688,733.2,-2.0,11.1,548.4,111.0,298.6,4.6,0.7,1.0,0.0,1252.0455322265625,560.6
CLR,12302000,48.16357649906267,-115.1435174571222,-1465.46,7.25072,0.7,0.2,0.09,0.01,0.0,0.0,0.0,0.0,1.1102230246251563e-16,0.71,0.2,0.08,0.01,0.0,0.0,0.0,0.0,1.1102230246251563e-16,0.76,0.18,0.05,0.01,0.0,0.0,0.0,0.0,0.0,14.9674654006958,153.19159017104965,1235.2032470703125,1260.5853271484375,2308.929443359375,732.1408081054688,856.7,-1.8,11.1,557.1,127.9,298.7,4.4,0.7,1.0,0.0,1260.5853271484375,2037.2
CLR,12302055,48.17258841032943,-115.15512255984775,-1469.54,7.27791,0.7,0.2,0.08,0.01,0.0,0.0,0.0,0.0,0.01,0.71,0.2,0.07,0.01,0.0,0.0,0.0,0.0,0.01,0.76,0.18,0.05,0.01,0.0,0.0,0.0,0.0,0.0,15.260847091674805,149.84805109362063,1231.891357421875,1254.11279296875,2308.929443359375,651.8317260742188,856.5,-1.8,11.1,559.0,126.4,298.1,4.4,0.7,1.0,0.0,1254.11279296875,2181.2
CLR,12302500,48.28482197652557,-115.67526435963094,-1569.15,8.44218,0.79,0.1,0.09,0.01,0.01,0.0,0.01,0.0,-0.01,0.6,0.11,0.26,0.01,0.01,0.0,0.01,0.0,0.0,0.61,0.18,0.18,0.01,0.01,0.0,0.01,0.01,-0.01,27.80105400085449,86.75062159497423,1637.7984619140625,1607.1712646484375,2657.398193359375,828.7431640625,1617.0,-1.6,8.3,605.2,385.2,297.5,4.5,0.6,1.2,0.0,1607.1712646484375,61.8
CLR,12303100,48.33618150307029,-115.67743610329556,-1637.56,11.42981,0.88,0.08,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.88,0.08,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.88,0.08,0.02,0.0,0.0,0.0,0.01,0.0,0.01,25.170698165893555,52.69123549344099,1747.7486572265625,1667.321044921875,2344.702880859375,859.5625,1569.4,-1.5,8.3,606.1,368.3,299.4,4.5,0.6,1.2,0.0,1667.321044921875,29.3
CLR,12303500,48.31391659526126,-115.89465187071411,-1478.88,7.80487,0.85,0.08,0.05,0.01,0.0,0.0,0.01,0.0,0.0,0.83,0.08,0.07,0.01,0.0,0.0,0.01,0.0,0.0,0.85,0.09,0.04,0.01,0.0,0.0,0.01,0.0,0.0,20.620380401611328,355.30996255955847,1211.705322265625,1231.58203125,2332.164794921875,571.6348876953125,1443.4,-0.1,10.6,651.9,204.6,286.1,4.4,0.6,1.1,0.0,1231.58203125,483.2
CLR,12304040,48.88123197882394,-115.4646600433074,-1650.0,12.0,0.9,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.91,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.02,0.01,0.0,0.0,0.0,0.0,-0.01,17.241249084472656,6.831056301424098,1571.75341796875,1575.603271484375,2208.811279296875,1129.080810546875,1072.7,-2.1,8.7,576.6,205.8,294.4,4.5,0.7,1.0,0.0,1575.603271484375,73.5
CLR,12305500,48.56646948324521,-116.17719022564944,-1530.71,6.59585,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.497303009033203,49.82743999437575,1448.6260986328125,1425.0050048828125,2041.767822265625,753.2120361328125,1377.6,-0.2,9.4,657.2,193.1,286.1,4.5,0.6,1.2,0.0,1425.0050048828125,145.2
CLR,12311000,48.56984297608192,-116.42750276136393,-1405.49,1.27746,0.73,0.13,0.09,0.03,0.01,0.0,0.0,0.0,0.01,0.7,0.15,0.1,0.03,0.01,0.0,0.0,0.0,0.01,0.73,0.15,0.07,0.03,0.01,0.0,0.0,0.0,0.01,12.476696968078612,122.29039827945742,960.1431884765624,997.0443115234376,2187.366455078125,552.0433349609375,978.7,1.0,11.8,678.9,90.3,276.9,4.5,0.7,1.0,0.0,997.0443115234376,347.3
CLR,12313500,48.78440915189207,-116.5387420716661,-1434.3,2.60847,0.92,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.01,22.07427024841309,90.16809316392562,1633.0604248046875,1574.81982421875,2199.908447265625,531.833984375,1352.6,-0.9,8.4,632.9,237.5,288.7,4.6,0.6,1.1,0.0,1574.81982421875,69.7
CLR,12320500,48.868617748501926,-116.6158934296776,-1419.72,1.63507,0.93,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,24.692522048950195,18.040583718144717,1671.92724609375,1620.4501953125,2340.322021484375,531.6849975585938,1442.5,-1.1,8.1,628.9,266.6,284.9,4.3,0.6,1.1,0.0,1620.4501953125,78.1
CLR,12321000,48.88947231735268,-116.70000865250525,-1409.73,1.14065,0.94,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.93,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.89,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.01,20.05193328857422,64.52742485653262,1556.291259765625,1525.96240234375,2332.75537109375,531.6849975585938,1416.4,-0.9,8.5,636.9,230.4,285.4,4.3,0.6,1.1,0.0,1525.96240234375,187.1
CLR,12323200,45.85891743051768,-112.46664610892104,-1382.2,1.40869,0.87,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.88,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.88,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.01,13.030998229980469,329.2296306837148,1994.7008056640625,2016.955322265625,2469.219482421875,1704.90234375,501.8,-2.9,10.0,515.2,70.8,323.4,5.7,0.8,1.1,0.1,2016.955322265625,40.1
CLR,12323500,45.96620088077717,-112.84634762261965,-1359.49,6.2209,0.83,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.83,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,16.518186569213867,26.320518025404887,2078.99951171875,2087.48046875,2712.87939453125,1570.4578857421875,562.8,-3.6,9.4,495.6,110.7,328.6,5.3,0.7,1.0,0.1,2087.48046875,106.3
CLR,12323600,45.98866965274453,-112.62338126148322,-1323.68,5.73005,0.49,0.14,0.3,0.01,0.01,0.04,0.0,0.0,0.01,0.5,0.14,0.29,0.01,0.01,0.04,0.0,0.0,0.01,0.5,0.14,0.29,0.01,0.01,0.04,0.0,0.0,0.01,11.62923526763916,354.3740786004346,1847.5196533203125,1882.2640380859373,2712.87939453125,1432.375,467.5,-2.8,10.9,500.9,65.8,327.4,5.4,0.7,1.0,0.1,1882.2640380859373,887.4
CLR,12323670,46.06779676864976,-113.01041435655812,-1279.23,5.86743,0.48,0.32,0.18,0.01,0.0,0.0,0.0,0.0,0.01,0.49,0.31,0.18,0.01,0.01,0.0,0.0,0.0,0.0,0.44,0.33,0.21,0.01,0.01,0.0,0.0,0.0,0.0,17.57129669189453,83.02237187927388,2121.95849609375,2191.8828125,3233.747802734375,1542.197021484375,655.6,-3.9,8.8,490.3,182.4,338.5,4.8,0.7,1.0,0.0,2191.8828125,108.8
CLR,12323700,46.07120717622772,-112.9986341318853,-1261.05,5.39791,0.44,0.32,0.21,0.02,0.01,0.01,0.0,0.0,-0.01,0.45,0.31,0.21,0.02,0.01,0.0,0.0,0.0,0.0,0.41,0.32,0.23,0.02,0.01,0.01,0.0,0.0,0.0,16.429519653320312,76.10277070418728,2079.8916015625,2142.599609375,3233.747802734375,1497.535888671875,634.9,-3.7,9.2,490.3,171.1,337.4,4.8,0.7,1.0,0.1,2142.599609375,118.2
CLR,12323710,46.03181475991568,-112.90840538976744,-1243.46,8.25357,0.79,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,18.724796295166016,14.602603711623544,1956.14404296875,1951.7105712890625,2367.3046875,1595.7178955078125,540.5,-3.3,10.3,501.8,95.2,325.6,5.0,0.7,1.0,0.1,1951.7105712890625,36.8
CLR,12323720,46.04977924238762,-112.87646933149328,-1236.79,6.03335,0.53,0.15,0.21,0.01,0.09,0.0,0.0,0.0,0.01,0.54,0.15,0.21,0.01,0.09,0.0,0.0,0.0,0.0,0.54,0.15,0.21,0.02,0.08,0.0,0.0,0.0,0.0,12.79151439666748,31.287781588914317,1761.0037841796875,1787.025390625,2367.3046875,1501.8895263671875,469.9,-2.8,11.6,495.5,68.6,324.1,5.2,0.7,1.0,0.1,1787.025390625,74.1
CLR,12323760,46.15601883385044,-113.11853501979064,-1193.47,3.95356,0.65,0.2,0.1,0.01,0.01,0.02,0.01,0.0,0.0,0.68,0.18,0.1,0.01,0.01,0.02,0.01,0.0,-0.01,0.68,0.17,0.1,0.01,0.01,0.02,0.01,0.0,0.0,16.23053550720215,40.82729277955356,2185.41552734375,2190.25634765625,3245.093505859375,1553.808349609375,701.0,-3.7,8.7,499.4,190.6,335.8,4.7,0.7,1.0,0.0,2190.25634765625,403.6
CLR,12323770,46.1558979498932,-113.11234750696008,-1190.22,3.86255,0.64,0.2,0.11,0.01,0.01,0.02,0.01,0.0,0.0,0.66,0.18,0.11,0.01,0.01,0.02,0.01,0.0,0.0,0.66,0.17,0.11,0.01,0.01,0.02,0.01,0.0,0.0099999999999998,15.881773948669434,41.50050738856935,2173.84814453125,2174.271728515625,3245.093505859375,1464.40478515625,686.5,-3.7,8.9,499.1,183.5,335.3,4.7,0.7,1.0,0.0,2174.271728515625,413.1
CLR,12323840,46.2105385584207,-113.00170430449543,-1327.58,7.18006,0.57,0.26,0.16,0.01,0.01,0.0,0.0,0.0,-0.01,0.58,0.28,0.13,0.01,0.01,0.0,0.0,0.0,-0.01,0.58,0.3,0.11,0.01,0.01,0.0,0.0,0.0,-0.0099999999999997,16.549055099487305,120.83756446124372,2168.7509765625,2145.966064453125,2737.818603515625,1538.8155517578125,692.0,-3.4,9.1,508.3,175.9,341.6,4.7,0.7,1.0,0.0,2145.966064453125,69.2
CLR,12323850,46.20158700388615,-112.94281760765342,-1298.53,6.7088,0.36,0.27,0.21,0.05,0.11,0.0,0.0,0.0,0.0,0.37,0.28,0.19,0.05,0.11,0.0,0.0,0.0,-2.220446049250313e-16,0.36,0.3,0.17,0.06,0.1,0.0,0.0,0.0,0.01,11.355138778686523,97.02131590898672,1784.22021484375,1899.1063232421875,2737.818603515625,1441.718017578125,576.1,-2.8,10.8,505.8,120.3,334.9,5.0,0.7,1.0,0.1,1899.1063232421875,116.5
CLR,12324100,46.29229119937648,-113.03074848742594,-1281.88,3.60658,0.78,0.12,0.09,0.01,0.0,0.0,0.01,0.0,-0.01,0.77,0.13,0.09,0.01,0.0,0.0,0.01,0.0,-0.01,0.76,0.16,0.06,0.01,0.0,0.0,0.01,0.0,0.0,17.488428115844727,84.60178095316701,2316.006591796875,2248.715576171875,2930.804931640625,1546.1976318359375,763.3,-3.7,8.1,508.4,226.4,342.4,4.8,0.7,1.0,0.0,2248.715576171875,115.6
CLR,12324200,46.12818007391324,-112.80643686253512,-1295.57,6.26347,0.46,0.17,0.28,0.02,0.05,0.02,0.01,0.0,-0.01,0.46,0.16,0.28,0.02,0.05,0.02,0.01,0.0,0.0,0.46,0.17,0.28,0.02,0.05,0.02,0.01,0.0,-0.01,11.838167190551758,42.377351080444704,1857.699951171875,1912.7239990234373,3245.093505859375,1374.887939453125,537.7,-2.9,10.6,503.2,103.8,329.7,5.2,0.7,1.0,0.1,1912.7239990234373,2485.2
CLR,12324400,46.16060708946955,-112.79508772126856,-1299.81,6.7877,0.43,0.16,0.31,0.02,0.06,0.02,0.01,0.0,-0.01,0.44,0.15,0.31,0.02,0.06,0.02,0.01,0.0,-0.01,0.44,0.16,0.3,0.02,0.06,0.02,0.01,0.0,-0.01,11.395687103271484,34.32480675504571,1827.3193359375,1884.0447998046875,3245.093505859375,1324.576171875,529.1,-2.9,10.7,503.7,99.7,329.0,5.3,0.7,1.0,0.1,1884.0447998046875,2783.9
CLR,12324590,46.56746241161643,-112.50072609163314,-1334.84,9.86336,0.55,0.13,0.27,0.01,0.04,0.0,0.0,0.0,0.0,0.56,0.12,0.27,0.01,0.04,0.0,0.0,0.0,0.0,0.56,0.12,0.27,0.01,0.04,0.0,0.0,0.0,0.0,11.148698806762695,236.09679356495943,1777.9129638671875,1789.8660888671875,2615.97216796875,1322.1126708984375,522.3,-2.5,10.6,522.6,92.1,324.3,5.6,0.8,1.0,0.1,1789.8660888671875,1074.9
CLR,12324660,46.49676876647514,-112.99667592853268,-1386.46,9.22789,0.66,0.1,0.19,0.01,0.04,0.0,0.0,0.0,0.0,0.65,0.11,0.19,0.01,0.04,0.0,0.0,0.0,0.0,0.65,0.11,0.19,0.01,0.04,0.0,0.0,0.0,0.0,12.3692626953125,17.534851914128765,1744.69921875,1816.654541015625,2847.775634765625,1280.77978515625,569.3,-2.6,10.7,513.6,119.6,322.5,5.5,0.7,1.0,0.1,1816.654541015625,151.8
CLR,12324680,46.30586590035275,-112.73762885804848,-1317.8,7.83015,0.48,0.15,0.29,0.01,0.05,0.01,0.0,0.0,0.01,0.48,0.15,0.29,0.01,0.05,0.01,0.0,0.0,0.01,0.48,0.15,0.29,0.02,0.05,0.01,0.0,0.0,0.0,11.531816482543944,27.74939114627752,1802.25927734375,1849.4918212890625,3245.093505859375,1272.67138671875,530.3,-2.7,10.7,509.2,99.5,327.4,5.4,0.7,1.0,0.1,1849.4918212890625,4400.7
CLR,12326500,46.21616533779476,-113.3794070172856,-1241.15,2.9587,0.25,0.32,0.23,0.01,0.18,0.0,0.0,0.0,0.01,0.26,0.31,0.23,0.01,0.18,0.0,0.0,0.0,0.01,0.27,0.31,0.23,0.02,0.18,0.0,0.0,0.0,-0.01,8.383977890014648,9.854169418370816,1778.1158447265625,1786.8441162109375,2089.393798828125,1605.6473388671875,567.1,-2.5,11.2,521.5,84.3,323.6,4.8,0.7,1.0,0.0,1786.8441162109375,91.7
CLR,12327090,46.20506597650968,-113.31183565512826,-1243.49,5.5914,0.58,0.17,0.11,0.01,0.09,0.0,0.04,0.0,0.0,0.56,0.2,0.11,0.01,0.08,0.0,0.04,0.0,0.0,0.55,0.19,0.12,0.01,0.08,0.01,0.04,0.0,0.0,9.932689666748049,328.56538708991485,1953.3876953125,1974.955810546875,3009.459228515625,1590.2904052734375,637.6,-3.1,10.0,512.3,130.9,329.3,4.8,0.7,1.0,0.0,1974.955810546875,280.4
CLR,12327100,46.30255204005532,-113.20907726189677,-1377.0,3.73658,0.92,0.04,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.75,0.2,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.75,0.2,0.02,0.0,0.01,0.0,0.01,0.0,0.01,12.526159286499023,251.06686225855657,2313.529296875,2205.613037109375,2712.709228515625,1589.8172607421875,733.3,-3.4,8.6,513.4,192.2,337.2,4.8,0.7,1.0,0.0,2205.613037109375,40.9
CLR,12328500,46.26292689793582,-113.31352258968344,-1263.82,4.37741,0.55,0.18,0.14,0.01,0.1,0.0,0.02,0.0,0.0,0.52,0.2,0.14,0.01,0.1,0.0,0.02,0.0,0.01,0.52,0.2,0.14,0.01,0.09,0.01,0.02,0.0,0.01,10.046950340270996,334.7697646049857,1895.7425537109373,1925.724853515625,3009.459228515625,1507.8045654296875,621.6,-2.8,10.2,518.8,121.2,327.7,4.8,0.7,1.0,0.0,1925.724853515625,483.9
CLR,12330000,46.38936109270482,-113.16187996511358,-1371.54,8.93544,0.94,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,17.78689193725586,297.57651935711,2116.794189453125,2112.72998046875,2906.35400390625,1438.794189453125,709.6,-3.1,8.9,521.6,179.5,330.6,4.9,0.7,1.0,0.1,2112.72998046875,183.2
CLR,12331100,46.3366062421559,-113.2667654079272,-1297.62,6.03591,0.63,0.15,0.13,0.01,0.06,0.0,0.01,0.0,0.01,0.61,0.17,0.13,0.01,0.06,0.0,0.01,0.0,0.01,0.61,0.17,0.14,0.01,0.06,0.0,0.01,0.0,0.0,12.668696403503418,331.94119877142947,1884.934326171875,1913.6513671875,3009.459228515625,1308.6612548828125,617.5,-2.7,10.3,521.2,123.5,325.9,4.9,0.7,1.0,0.1,1913.6513671875,859.3
CLR,12331500,46.40491596228776,-113.28068663412624,-1328.62,6.40846,0.54,0.15,0.2,0.01,0.09,0.0,0.01,0.0,0.0,0.54,0.15,0.2,0.01,0.09,0.0,0.01,0.0,0.0,0.54,0.15,0.21,0.01,0.09,0.0,0.01,0.0,-0.01,11.950658798217772,7.099227456152106,1798.46044921875,1819.67431640625,3009.459228515625,1221.21484375,578.3,-2.4,10.7,521.3,107.7,323.6,5.1,0.7,1.0,0.1,1819.67431640625,1261.5
CLR,12331600,46.34385934587616,-112.86705116657453,-1326.15,7.62541,0.49,0.15,0.28,0.01,0.06,0.01,0.0,0.0,0.0,0.49,0.15,0.27,0.01,0.06,0.01,0.0,0.0,0.01,0.49,0.15,0.27,0.02,0.06,0.01,0.0,0.0,0.0,11.5974760055542,16.88473504098664,1786.7607421875,1826.265625,3245.093505859375,1201.6357421875,533.5,-2.6,10.8,511.3,97.9,326.2,5.4,0.7,1.0,0.1,1826.265625,5963.5
CLR,12331800,46.36210057578206,-112.88548895238232,-1322.47,7.57927,0.49,0.15,0.28,0.01,0.06,0.01,0.0,0.0,0.0,0.49,0.15,0.27,0.01,0.06,0.01,0.0,0.0,0.01,0.49,0.15,0.27,0.02,0.06,0.01,0.0,0.0,0.0,11.79350471496582,19.278380862063347,1776.104248046875,1813.8245849609373,3245.093505859375,1155.0718994140625,532.0,-2.6,10.9,511.9,97.0,325.9,5.4,0.7,1.0,0.1,1813.8245849609373,6253.0
CLR,12331900,46.37856798218391,-112.91498314170823,-1321.79,7.34684,0.49,0.15,0.27,0.01,0.05,0.01,0.0,0.0,0.02,0.5,0.15,0.27,0.01,0.05,0.01,0.0,0.0,0.0099999999999998,0.5,0.15,0.27,0.02,0.05,0.01,0.0,0.0,0.0,12.13237476348877,18.39181033990589,1764.6087646484375,1800.953125,3245.093505859375,1092.7098388671875,530.6,-2.5,10.9,513.2,95.8,325.3,5.4,0.7,1.0,0.1,1800.953125,6600.5
CLR,12332000,46.03699876978939,-113.53805774576963,-1255.76,2.0325,0.85,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.51,0.1,0.39,0.0,0.0,0.0,0.0,0.0,0.0,15.580772399902344,335.31522588194383,2172.17529296875,2171.236572265625,3185.612548828125,1640.806884765625,715.5,-3.9,8.6,490.8,215.3,342.3,4.8,0.7,1.0,0.0,2171.236572265625,316.2
CLR,12334510,46.31271747208773,-113.60841613676824,-1370.77,5.33554,0.72,0.13,0.13,0.0,0.01,0.0,0.0,0.0,0.01,0.72,0.15,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.65,0.21,0.13,0.01,0.01,0.0,0.0,0.0,-0.01,17.77680778503418,4.333319511927911,1959.0802001953125,1963.8792724609373,3185.612548828125,1073.103271484375,660.3,-2.6,9.6,529.8,152.0,326.5,4.8,0.7,1.0,0.0,1963.8792724609373,2283.7
